,ID,label,tanggal,judul,narasi,nama file gambar,databersih
82,458571.0,1,18/03/2016,Surat Terbuka dari Andrea Hirata Untuk Ahok Gubernur DKI Jakarta,"Selamat pagi Kawan. Saya berurai air mata ketika saya harus menyampaikannya kepada teman saya sendiri yang sangat baik kepada saya. Saya termasuk mengagumi sepak terjang, keberanian, dan obsesi yang ia miliki untuk membangun negeri ini. Saya juga seperti teman-temanya yang lain bahwa Jakarta memang membutuhkan sosok seperti dia saat ini. Kasar, tegas, dan pemberani. Karena Jakarta telah menjadi kota metropolis para pembajak negara.",458571.png,selamat pagi urai air mata teman masuk kagum sepak terjang berani obsesi milik bangun negeri teman-temanya jakarta sosok kasar berani jakarta kota metropolis bajak negara
83,57163.0,1,20/03/2016,Fenomena Equinox Bikin Suhu Jadi 40 Derajat Celcius di Indonesia,"Teman2 yb, sekedar menginformasikan saja, karena fenomena Equinox yang akan mempengaruhi Malaysia, Singapura dan Indonesia di 5 hr ke depan. Disarankan utk tinggal di dalam rumah atau diruang kerja terutama dari jam 12:00-15:00 setiap hari.",57163.png,teman 2  dar informasi fenomena equinox pengaruh malaysia singapura indonesia saran utk tinggal rumah ruang kerja utama jam  00 - 15 
84,622411.0,1,23/03/2016,Pengendara Ojol Bersimbah Darah Akibat Dipukuli oleh Para Sopir Taksi,DIA HANYA PAMIT SAMA ISTRINYA JANJI UNTUK BAWA PULANG UANG BELANJA. JANJI SAMA ANAKNYA UNTUK BAYARAN CICILAN DAN BUKU-BUKU.,622411.jpg,pamit janji bawa pulang uang belanja janji anak bayar cicil buku
85,32586.0,1,26/03/2016,51% Saham Taxi Express Sudah Dimiliki oleh Sandiaga Uno,Kepemilikan 51% saham Taxi Express oleh pengusaha dan bakal cagub Sandiaga Uno,32586.jpg,milik saham taxi express usaha cagub sandiaga uno
86,327496.0,1,29/03/2016,ROMO Thomas Uzhunnalil SDB disalibkan ISIS pada hari jumat agung,"Setelah kesimpangsiuran berita, Katolik Kita mendapatkan informasi romo Salesian (SDB) asal India yang diculik teroris di Yaman diberitakan telah disalibkan oleh ISIS pada tanggal 25 Maret d pada hari Jumat Agung, demikian diberitakan oleh salah satu media Austria.",327496.jpg,kesimpangsiuran berita katolik informasi romo salesian sdb india culik teroris yaman berita salib isis tanggal maret jumat agung berita salah media austria
87,368454.0,1,30/03/2016,Foto Jalan Tomohon-Manado,JALAN TOMOHON-MANADO,368454.jpg,tomohon-manado
88,114502.0,1,01/04/2016,APRIL MOP : Hari Dimana Umat Islam Di Bantai,"Hari ini, bertepatan dengan tanggal 1 di bulan April, dimana tanggal yang dikatakan banyak orang dengan sebutan â??April Mopâ?",114502.jpg,tanggal april tanggal april mopa
89,827206.0,1,04/04/2016,"Running text di Manggarai gunakan aksara China, bukti Indonesia dikuasai mereka",Sebuah foto yang menggambarkan situasi distasiun dan terdapat sebuah papan running text berbahasa China.,827206.jpg,buah foto gambar situasi stasiun buah papan running text bahasa china
90,991043.0,1,07/04/2016,Tanaman Dolar Penyebab Leukimia,". PERHATIAN DAN WASPADA !!!
 Jika ada tanaman ini dirumah, silakan secepatnya musnah dengan membakarnya sebelum tanaman berbunga karena dari bunganya menyebabkan kanker darah (Leukimia).",991043.jpg,perhati waspada tanam rumah sila cepat musnah bakar tanam bunga bunga kanker darah leukimia
91,933700.0,0,12/04/2016,"Jakarta Berduka, Jokowi dan Ahok Harus Bertanggungjawab","Jakarta berduka, Jokowi dan Ahok harus bertanggung jawab!",933700.jpg,jakarta duka jokowi ahok tanggung
92,794433.0,1,14/04/2016,Bagi-bagi Toyota Sienta Gratis,"Dalam rangka peluncuran varian terbaru Toyota, kami akan memberikan 3 buah Toyota Sienta yang akan diundi pada tanggal 30 April 2016.",794433.jpg,rangka luncur varian toyota buah toyota sienta undi tanggal april  2016 
93,671554.0,0,16/04/2016,: Pembelian Lahan Sumber Waras Dibayar Secara Tunai,Pembelian Lahan Sumber Waras Dibayar Secara Tunai,671554.jpg,beli lahan sumber bayar tunai
94,859969.0,0,23/04/2016,: Dibohongi Mie Instan,Dibohongi Mie Instan,859969.jpg,bohong mie instan
95,270144.0,0,26/04/2016,Walikota Solo Larang Buber dan Halal Bihalal,Sekretaris Daerah (Sekda) Solo yang mengeluarkan surat edaran (SE) larangan buka bersama (bukber) dan halalbihalal yang mengatasnamakan satuan kerja perangkat daerah (SKPD).,270144.png,sekretaris daerah sekda solo surat edar larang buka bukber halalbihalal mengatasnamakan kerja perangkat daerah skpd
96,327487.0,0,27/04/2016,DPR Curiga 5 Buruh China Yang Ditangkap TNI AU Masuk Wilayah Halim Sebenarnya Intelijen,DPR Curiga 5 Buruh China Yang Ditangkap TNI AU Masuk Wilayah Halim Sebenarnya Intelijen,327487.png,dpr curiga buruh china tangkap tni masuk wilayah halim intelijen
97,98107.0,0,01/05/2016,Ahok Minta Warga Luar Batang Wakafkan Tanah untuk Plaza,"Ahok Minta Warga Luar Batang Wakafkan Tanah untuk Plaza, Warga: Kenapa Bukan Apartemen yang Diwakafkan?",98107.jpg,ahok warga batang wakaf tanah plaza warga apartemen wakaf
98,474936.0,1,04/05/2016,Yusril Menyatakan Bahwa Warga Luar Batang Sebagian Besar Punya Sertifikat Tanah,"Kuasa Hukum warga Luar Batang Yusril Ihza Mahendra meminta Pemprov DKI tak memaksa untuk menggusur kawasan Luar Batang. Sebab, warga Luar Batang memiliki sertifikat atas tanah yang mereka tempati sejak lama.",474936.png,kuasa hukum warga batang yusril ihza mahendra pemprov dki paksa gusur kawasan batang warga batang milik sertifikat tanah
99,753460.0,1,05/05/2016,Foto Rakyat Papua Demo Menuntut Kemerdekaan,"Papua semakin keras menuntut referendum untuk memisahkan diri dari Indonesia.
 
 Ini pandangan di Papua, rakyat menuntut.
 
 Belum dengar sikap pemerintah.",753460.jpg,papua keras tuntut referendum pisah indonesia pandang papua rakyat tuntut dengar sikap perintah
100,909111.0,1,05/05/2016,Kata-kata Terakhir Steve Jobs,Kata-kata Terakhir Steve Jobs,909111.jpg,steve jobs
101,245551.0,1,06/05/2016,Papa Kilo Kode PKI,gambar mobil dengan stiker Papa Kilo dan disertai tulisan Sandi PKI: Papa Kilo Indonesia Pilot,245551.jpg,gambar mobil stiker papa kilo sandi pki papa kilo indonesia pilot
102,65326.0,1,08/05/2016,Foto Pengungsi Suriah,"Ini bukan adegan dlm film, tapi inilah yg berlaku di Syuriah.",65326.jpg,adegan dlm film tapi laku syuriah
103,720681.0,1,13/05/2016,Foto personil ACT  meninggal,"Mohon doanya, telah meninggal dunia saudara kami yang membawa dana bantuan, obatan, tim dokter, dan barang dari Indonesia ke Suriah krn terkena bom. Semoga alm syahid, allah terima amal ibadahnya, ampuni dosanya dan istri anak yang ditinggalkan diberi ketabahan dan kesabaran. amin ya rab",720681.jpg,doa tinggal dunia saudara bawa dana bantu obat tim dokter indonesia suriah krn kena bom moga alm syahid allah amal ibadah ampun dosa anak tinggal tabah sabar amin rab
104,900904.0,1,13/05/2016,Raja Salman danai kampanye PM Israel Netanyahu,"According to the Middle East Observer, Isaac Herzog, member of the Knesset and Chairman of the Israeli Labor party, revealed that Saudi King Salman bin Abdulaziz financed the election campaign of Israeli Prime Minister, Benjamin Netanyahu.",900904.jpg,according middle east observer isaac herzog member knesset and chairman israeli labor party revealed that saudi king salman bin abdulaziz financed election campaign israeli prime mister benjamin netanyahu
105,188198.0,1,18/05/2016,Foto seorang adik menyuapi kakaknya dalam kondisi menyedihkan,"Tinggal hanya gubug yang bertikar kayu, beratap gerami, namun adek ini tetap setia merawat kakanya yang sedang sakit tanpa orang tuanya. Dengan bantuan tetangga,,,, adakah yang sudi aminkan? semoga mereka diberi sehat dan diberi rezeki berlimpah amiiiinnnn",188198.jpg,tinggal gubug tikar kayu atap geram adek setia rawat kakanya sakit tua bantu tetangga sudi amin moga sehat rezeki limpah amiinn
106,245533.0,1,29/05/2016,Ridwan Kamil dicaci maki oleh berbagai pihak,"Pendapatnya bahwa Jokowi sosok ideal pemimpin masa kini (Dalam ungkapannya tersebut, Ridwan Kamil dituduh mengatakan bahwa kita tidak lagi memerlukan teladan figur Nabi)",245533.jpg,jokowi sosok ideal pimpin ridwan kamil tuduh teladan figur nabi
107,302873.0,1,08/06/2016,Buka Puasa di Jalanan Kota London Inggris,"Buka puasa dijalanan kota London diadakan warga muslim di Inggris. Ini Foto buka puasa dijalanan kota london, inggris, pemandangan luar biasa ini semoga banyak penduduk barat yang tertarik mempelajari dan memeluk islam.",302873.jpg,buka puasa kota london warga muslim inggris foto buka puasa kota london inggris pandang moga duduk barat tarik ajar peluk islam
108,696090.0,1,08/06/2016,Sultan Erdogan memanggul keranda Muhammad Ali,"Sultan Erdogan turut memanggul jenazah Muhammad Ali, petinju legendaris muslim AS. Sosok petinju yang konsisten mendukung Palestina melawan agresor Yahudi.",696090.jpg,sultan erdogan panggul jenazah muhammad ali tinju legendaris muslim sosok tinju konsisten dukung palestina lawan agresor yahudi
109,286486.0,1,13/06/2016,Yang Merugikan dari Daging Beku,Saya tahu PERSIS karena tinggal di Australia #dagingbeku diexpor karena disini gada yg mau. Australia masih melegalkan penggunaan hormon pemacu pertumbuhan ternak yg dilarang di eropa karena diduga memicu kanker #JokowiDagingBeku,286486.jpg,persis tinggal australia dagingbeku diexpor gada australia legal hormon pacu tumbuh ternak larang eropa duga picu kanker jokowidagingbeku
110,491287.0,1,15/06/2016,Foto Rumah Roboh yang Harus Diberikan Donasi Bukan Pelanggar Perda,"RAKYAT seperti inilah yang harusnya mendapatkan DONASI..
 jangan diJUNGKIR BALIKkan yang melakukan pelanggaran PERDA di beri DONASI,.",491287.jpg,rakyat donasi jungkir laku langgar perda donasi
111,376596.0,0,19/06/2016,": Skandal Keuangan Tersebar, Gubernur Tokyo Mengundurkan Diri",Gubernur Tokyo Yoichi Masuzoe mengundurkan diri 1 minggu sejak isu skandal keuangannya menyebar.,376596.jpg,gubernur tokyo yoichi masuzoe undur isu skandal uang sebar
112,810771.0,0,20/06/2016,: Nenek Sepuh Yang Butuh Donasi,"Beredar foto di medsos berikut, foto seorang ibu yang bersandar di dinding sebuah pasar, dengan prolog seolah-olah beliau butuh dibantu",810771.jpg,edar foto medsos foto sandar dinding buah pasar prolog olah beliau bantu
113,491278.0,0,21/06/2016,: Panduan Mencerna Berita Agar Tidak Termakan & Sebarkan Hoax,Panduan Mencerna Berita Agar Tidak Termakan & Sebarkan Hoax,491278.jpg,pandu cerna berita makan sebar hoax
114,810764.0,1,24/06/2016,Pejabat Pemkot Parepare Injak Sajadah Pakai Sepatu,Oknum pejabat sekarang injak injak sejadah dengan sepatu dari rakyat..luar biasa.#edisiramadhanpenuhberkah#,810764.png,oknum jabat injak injak jadah sepatu rakyat edisiramadhanpenuhberkah
115,843533.0,1,24/06/2016,Mendagri Menghapus Perda Syariah Tentang Membaca Al Quran di Batam,"Dalam daftar Perda yang dibatalkan oleh Kemendagri adalah
 
 335 KEP. RIAU Kota Batam PENYELENGGARAN PENDIDIKAN DASAR DAN MENENGAH DI KOTA BATAM 4 Tahun 2010",843533.png,daftar perda batal kemendagri  335  kep riau kota batam penyelenggaran didik dasar kota batam  2010 
116,966408.0,1,26/06/2016,Tentara Myanmar Paksa Orang Etnis Rohingya Untuk Makan Saat Sedang Berpuasa di Bulan Ramadan,Tentara Myanmar Paksa Orang Etnis Rohingya Untuk Makan Saat Sedang Berpuasa di Bulan Ramadan,966408.jpg,tentara myanmar paksa etnis rohingya makan puasa ramadan
117,278279.0,0,27/06/2016,"Dihadang Warga Penjaringan, Ahok Kabur Lewat Kebun","Gubernur DKI Jakarta Basuki Tjahaja Purnama (Ahok) berhasil meloloskan diri dari hadangan ratusan warga Penjaringan Jakarta Utara, yang sudah menunggu kehadirannya sejak 15:00 WIB.",278279.png,gubernur dki jakarta basuki tjahaja purnama ahok hasil lolos hadangan ratus warga jaring jakarta utara hadir wib
118,302853.0,1,28/06/2016,"Taharrush, Budaya Pemerkosaan Massal Kuno Ala Bangsa Arab Menyebar ke Eropa",Metode pemerkosaan Taharrush mulai diperkenalkan oleh para imigran arab di Eropa,302853.png,metode perkosa taharrush kenal imigran arab eropa
119,614148.0,1,29/06/2016,Jamaah di Mekkah Yang Makan Sembarangan di Siang Ramadan,Siang hari Ramadan di Pelataran Masjidil Haram beberapa jamaah dan pekerja terlihat bebas menyantap makanan dan warung tetap saja buka melayani pelanggan tanpa khawatir terjadi sweeping .,614148.jpg,siang ramadan latar masjidil haram jamaah kerja lihat bebas santap makan warung buka layan langgan sweeping
120,442113.0,1,30/06/2016,Peserta Pesta Bugil Di Pantai Dimakan Piranha,"Naudzubillah minzalik.
 Mereka berencana mengadakan konsert party BugiL disuatu pantai di bulan Ramadhan malah terjadilah bencana,.
 Hanya dengan Allah kirimkan Satu ekor IKAN saja,. Mereka semua hampir habis dilahap oleh ikan tersebut.
 SEMOGA MENJADI SATU AJARAN BUAT DIRI QT SENDIRI. AMINN..",442113.jpg,naudzubillah minzalik rencana konsert party bugil pantai ramadhan bencana allah ekor ikan habis lahap ikan moga ajar aminn
121,73468.0,1,01/07/2016,Jokowi Menaikan Pajak Penghasilan dari 10% Menjadi 15%,"Tahukah Anda, Diam-Diam Jokowi telah menaikkan Pajak Penghasilan Para Pekerja dan Buruh? Aha.Sebagai HRD Saya tau, Mulai dipotongnya Gajian Juli 2016.",73468.jpg,diam jokowi pajak hasil kerja buruh aha hrd tau potong gaji juli  2016 
122,903612.0,1,01/07/2016,Jokowi Minta Maaf Kepada PKI,Masing-masing portal sumber tersebut memuat pemberitaan mengenai rencana Presiden Joko Widodo akan memberikan permohonan maaf secara resmi kepada PKI.,903612.jpg,portal sumber muat berita kena rencana presiden joko widodo maaf resmi pki
123,253697.0,0,01/07/2016,Klaim Jonru Bahwa Dunia Tidak Peduli Kepada Umat Muslim Korban Bom Turki,"Bagi mereka, umat Islam yang terbunuh memang tidak penting untuk dibicarakan",253697.jpg,umat islam bunuh
124,597753.0,1,03/07/2016,Facebook Mengakuisisi Semua Postingan Penggunanya,"From Monday, 27th June, 2016, 1528 IST, I dont give Facebook permission to use my pictures, my information or my publications, both of the past and the future, mine or those where I show up.",597753.jpg,from monday  27 th june  2016   1528  ist dont give facebook permission use pictures information publications both past and future mine those where show
125,114424.0,0,03/07/2016,Larangan Takbiran di DKI Jakarta,"UNDANGAN TERBUKA UNTUK UMAT ISLAM
 
 Untuk menghidupkan malam Idul Fitri, sekaligus melestarikan tradisi Muslim di Nusantara, Front Pembela Islam (FPI) akan menggelar acara TAKBIRAN KELILING BESAR-BESARAN, pada:",114424.jpg,undang buka umat islam hidup malam idul fitri lestari tradisi muslim nusantara front bela islam fpi gelar acara takbir keliling
126,687861.0,0,04/07/2016,Pernyataan Ketua MUI Terkait Pelarangan Takbiran Keliling,"Pemberitaan di Islamedia mengatakan kalau KH Maruf Amin, Ketua Majeslis Ulama Indonesia (MUI), memprotes pelarangan takbiran keliling di Indonesia, khususnya di DKI Jakarta.",687861.png,berita islamedia maruf amin ketua majeslis ulama indonesia mui protes larang takbir keliling indonesia khusus dki jakarta
127,679669.0,1,05/07/2016,Vidio Baca Al-Quran dengan Langgam Jawa di Turki,Vidio yang menunjukkan seorang pria yang tengah mengimami solat dengan langgam jawa. Dan dikatakan jika pria tersebut adalah seorang Imam di Turki dan sedang membaca Al-Quran dengan langgam jawa.,679669.png,vidio pria imam solat langgam jawa pria imam turki baca al-quran langgam jawa
128,179957.0,1,06/07/2016,"Demi pencitraan, shaf sholat di Padang dimundurkan","UJI NYALI RAKYAT MINANGKABAU
 
 Cie cieee Lagi coba ngrayu nih yeee Tes nyali urang Minang.",179957.jpg,uji nyali rakyat minangkabau cie ciee ngrayu yee tes nyali urang mang
129,737011.0,1,07/07/2016,FOTO KEMACETAN DI BREBES,"Sebuah foto dengan tampilan kondisi pintu tol yang dipenuhi oleh kendaraan, dan diklaim berada di salah satu pintu tol Indonesia.",737011.jpg,buah foto tampil kondisi pintu tol kendara klaim salah pintu tol indonesia
130,515827.0,1,09/07/2016,Meninggalnya Husni Kamil Manik Dikaitkan dengan Kecurangan di Pilpres 2014,"Ketika tujuh langka terakhir meninggalkan kuburannya, maka sang Malaikat akan bertanya pada Husni Kamil Manik (HKM).",515827.jpg,tujuh langka tinggal kubur sang malaikat husni kamil manik hkm
131,851697.0,1,09/07/2016,Ditemukannya Rangka Tubuh Kaum Ad,"Masnuss:
 Kerangka kaum Add umatnya Nabi HUD AS mereka di hantam hujan badai dingin 7 hari 8 malam.",851697.jpg,masnuss kerangka kaum add umat nabi hud hantam hujan badai dingin malam
132,212718.0,1,10/07/2016,Menteri Energi Jepang Membungkuk Selama 20 Menit sebagai Bentuk Permintaan Maaf,"MENTERI ENERGI JEPANG MEMBUNGKUK SELAMA 20 MENIT, SBGAI PERMINTAAN MAAF KPD RAKYAT KRN LISTRIK PADAM SLM 20 MNT pic.twitter.com/djvz1Xg2K9
 00.43  2 Jul 2016",212718.jpg,menteri energi jepang bungkuk menit sbgai maaf kpd rakyat krn listrik padam slm mnt pic twitter com djvz 1 xg 2 k 9  jul  2016 
133,769775.0,0,10/07/2016,Ketidakjujuran Presiden Jokowi Perihal Silsilah Keluarganya,"Hei, begini teman: Jika ada pemimpin yang latar belakang keluarganya tidak jelas, menjadi pro dan kontra, dan selama ini terkesan seperti ditutup-tutupi, tak pernah diklarifikasi, tidakkah Anda melihat ada sesuatu yang aneh?",769775.jpg,hei teman pimpin latar keluarga pro kontra kes tutup klarifikasi lihat aneh
134,949995.0,0,12/07/2016,: Kaos Kaki Jokowi,"Lagi-lagi terbukti, Shalat di Padang cuma pencitraan. Bahkan shaf sengaja dimundurkan agar wartawan mudah memotret adegan shalatnya.",949995.jpg,bukti shalat padang citra shaf sengaja mundur wartawan mudah potret adegan shalatnya
135,7914.0,1,13/07/2016,: Hati -hati Panggilan Telpon Nomor Tidak Dikenal !!,Hati -hati Panggilan Telpon Nomor Tidak Dikenal !!,7914.jpg,panggil telpon nomor kenal
136,859880.0,0,15/07/2016,Film Pendek Berjudul Hoax,Film Pendek Berjudul Hoax,859880.png,film pendek judul hoax
137,909031.0,0,15/07/2016,"Akhirnya 3 Bank Besar Indonesia Berhutang Besar ke Cina, Apa Selanjutnya ?","Penguasaan sektor finansiil oleh Cina semakin jelas. Ini dampaknya Indonesia semakin terjajah secara ekonomi oleh Cina. Karena 3 Bank BUMN yaitu PT Bank Mandiri Tbk, PT Bank Rakyat Indonesia (BRI) Tbk, dan PT Bank Negara Indonesia (BNI) Tbk pinjam ke Cina Development Bank (CDB).",909031.png,kuasa sektor finansiil cina dampak indonesia jajah ekonomi cina bank bumn bank mandiri tbk bank rakyat indonesia bri tbk bank negara indonesia bni tbk pinjam cina development bank cdb
138,524005.0,1,16/07/2016,Aparat Dukcapil Bingung Rusun Kapuk Muara Mayoritas Diisi Pendatang Tionghoa dan Bermobil Mewah,"Sejatinya penghuni rumah susun (rusun) dikhususkan bagi mereka warga asli Jakarta yang memiliki kemampuan ekonomi rendah. Hal itu dikarenakan untuk mendukung beberapa program Pemprov DKI yang berhubungan dengan penataan kota Jakarta, yaitu pelebaran sungai atau pembersihan pemukiman di bawah kolong tol.",524005.png,sejati huni rumah susun rusun khusus warga jakarta milik ekonomi rendah dukung program pemprov dki hubung tata kota jakarta lebar sungai bersih mukim kolong tol
